time,temp0,hum0,cpt0,temp1,hum1,cpt1,temp2,hum2,cpt2,temp3,hum3,cpt3,temp4,hum4,cpt4,temp5,hum5,cpt5,temp6,hum6,cpt6,temp7,hum7,cpt7,temp8,hum8,cpt8,temp9,hum9,cpt9,targ0,meas0,temp_start0,temp_end0,open0,timeout0,cpt0,targ1,meas1,temp_start1,temp_end1,open1,timeout1,cpt1,targ2,meas2,temp_start2,temp_end2,open2,timeout2,cpt2,targ3,meas3,temp_start3,temp_end3,open3,timeout3,cpt3,targ4,meas4,temp_start4,temp_end4,open4,timeout4,cpt4
31_10_4_53_49,0,0,0,20.60,44.20,38041,19.50,57.10,38021,0,0,0,18.90,56.60,38028,19.50,52.80,38051,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.30,20.30,C,1,0,17.90,19.50,20.30,20.18,C,5,0,21.20,0.00,20.30,22.81,C,6905,305,18.10,18.90,20.30,64.10,C,3,0,20.20,19.50,20.30,64.10,O,0,0
31_10_4_54_20,0,0,0,20.70,44.30,38092,19.50,57.10,38021,0,0,0,18.90,56.60,38028,19.80,53.20,38093,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,0,0,17.90,19.50,20.18,20.18,C,14,0,21.20,0.00,20.18,22.81,C,6914,314,18.10,18.90,20.18,64.10,C,12,0,20.20,19.70,20.18,64.10,O,1,0
31_10_4_54_50,0,0,0,20.70,44.30,38126,19.50,57.10,38021,0,0,0,18.90,56.60,38028,19.60,52.60,38131,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.50,20.11,20.18,C,24,0,21.20,0.00,20.11,22.75,C,6924,324,18.10,18.90,20.11,64.10,C,22,0,20.20,19.60,20.11,64.10,O,2,0
31_10_4_55_20,0,0,0,20.70,44.30,38167,19.70,57.20,38168,0,0,0,18.90,56.60,38028,19.50,52.40,38175,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.11,C,2,0,17.90,19.70,20.18,20.18,C,2,0,21.20,0.00,20.18,22.75,C,6933,333,18.10,18.90,20.18,64.10,C,31,0,20.20,19.50,20.18,64.10,O,2,0
31_10_4_55_50,0,0,0,20.70,44.30,38214,19.80,57.30,38210,0,0,0,18.90,56.60,38028,19.60,52.90,38221,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.11,C,0,0,17.90,19.80,20.18,20.18,C,0,0,21.20,0.00,20.18,22.75,C,6942,342,18.10,18.90,20.18,64.10,C,40,0,20.20,19.60,20.18,64.10,O,0,0
31_10_4_56_23,0,0,0,20.70,44.30,38233,19.70,57.20,38275,0,0,0,18.90,56.60,38254,19.70,53.10,38266,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,6,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.75,C,6950,350,18.10,18.90,20.11,64.10,C,2,0,20.20,19.70,20.11,64.10,O,0,0
31_10_4_56_57,0,0,0,20.70,44.30,38233,19.70,57.20,38316,0,0,0,18.90,56.60,38309,19.60,52.70,38321,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,17,0,17.90,19.70,20.11,20.18,C,3,0,21.20,0.00,20.11,22.75,C,6960,360,18.10,18.90,20.11,64.10,C,2,0,20.20,19.60,20.11,64.10,O,0,0
31_10_4_57_27,0,0,0,20.70,44.30,38372,19.70,57.20,38377,0,0,0,18.90,56.60,38309,19.60,52.40,38364,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.81,C,6970,370,18.10,18.90,20.11,64.10,C,12,0,20.20,19.50,20.11,64.10,O,1,0
31_10_4_57_57,0,0,0,20.90,44.50,38411,19.70,57.20,38395,0,0,0,18.90,56.60,38378,19.60,53.00,38412,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,7,0,21.20,0.00,20.11,22.81,C,6980,380,18.10,18.90,20.11,64.10,C,8,0,20.20,19.60,20.11,64.10,O,2,0
31_10_4_58_28,0,0,0,20.70,44.20,38453,19.70,57.20,38463,0,0,0,18.90,56.60,38378,19.30,52.90,38459,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.81,C,6989,389,18.10,18.90,20.11,64.10,C,17,0,20.20,19.50,20.11,64.10,O,1,0
31_10_4_58_58,0,0,0,20.70,44.30,38520,19.70,57.20,38479,0,0,0,18.90,56.60,38378,19.60,52.80,38511,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,0,0,17.90,19.70,20.11,20.18,C,6,0,21.20,0.00,20.11,22.81,C,6997,397,18.10,18.90,20.11,64.10,C,25,0,20.20,19.60,20.11,64.10,O,1,0
31_10_4_59_28,0,0,0,20.70,44.30,38560,19.70,57.20,38479,0,0,0,18.90,56.60,38378,19.60,53.10,38564,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,15,0,21.20,0.00,20.11,22.75,C,7006,406,18.10,18.90,20.11,64.10,C,34,0,20.20,19.60,20.11,64.10,O,0,0
31_10_4_59_59,0,0,0,20.70,44.20,38598,19.70,57.20,38479,0,0,0,18.90,56.60,38378,19.60,53.10,38595,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.11,20.11,C,2,0,17.90,19.70,20.11,20.18,C,25,0,21.20,0.00,20.11,22.81,C,7016,416,18.10,18.90,20.11,64.10,C,44,0,20.20,19.60,20.11,64.10,O,2,0
31_10_5_0_29,0,0,0,20.70,44.20,38601,19.70,57.20,38623,0,0,0,18.90,56.60,38378,19.60,53.10,38626,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.11,C,9,0,17.90,19.70,20.05,20.18,C,0,0,21.20,0.00,20.05,22.81,C,7026,426,18.10,18.90,20.05,64.10,C,54,0,20.20,19.60,20.05,64.10,O,0,0
31_10_5_0_59,0,0,0,20.70,44.20,38601,19.70,57.10,38672,0,0,0,18.90,56.70,38652,19.50,52.90,38673,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,18,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.81,C,7035,435,18.10,18.90,20.11,64.10,C,3,0,20.20,19.60,20.11,64.10,O,1,0
31_10_5_1_29,0,0,0,20.70,44.20,38601,19.80,57.20,38695,0,0,0,18.90,56.60,38704,19.30,52.40,38711,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,28,0,17.90,19.80,20.11,20.11,C,4,0,21.20,0.00,20.11,22.81,C,7045,445,18.10,18.90,20.11,64.10,C,1,0,20.20,19.30,20.11,64.10,O,0,0
31_10_5_1_59,0,0,0,20.70,44.20,38746,19.80,57.30,38755,0,0,0,18.90,56.60,38704,19.50,53.00,38744,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,0,0,17.90,19.80,20.11,20.11,C,0,0,21.20,0.00,20.11,22.81,C,7054,454,18.10,18.90,20.11,64.10,C,10,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_2_30,0,0,0,20.70,44.20,38805,19.80,57.30,38811,0,0,0,18.90,56.60,38704,19.30,52.90,38816,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.80,20.11,20.74,C,2,0,21.20,0.00,20.11,22.81,C,7062,462,18.10,18.90,20.11,64.10,C,18,0,20.20,19.30,20.11,64.10,O,0,0
31_10_5_3_0,0,0,0,20.70,44.30,38866,19.80,57.30,38860,0,0,0,18.90,56.60,38704,19.50,53.00,38849,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,19.61,20.05,C,0,0,17.90,19.80,19.61,20.11,C,0,0,21.20,0.00,20.11,22.81,C,7070,470,18.10,18.90,20.11,64.10,C,26,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_3_30,0,0,0,20.70,44.30,38918,19.80,57.30,38930,0,0,0,18.90,56.60,38704,19.60,52.90,38925,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,0,0,17.90,19.70,20.05,20.18,C,1,0,21.20,0.00,20.05,22.81,C,7078,478,18.10,18.90,20.05,64.10,C,34,0,20.20,19.50,20.05,64.10,O,2,0
31_10_5_4_0,0,0,0,20.80,44.40,38978,19.80,57.30,38947,0,0,0,18.90,56.60,38704,19.50,52.60,38973,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.11,C,1,0,17.90,19.80,20.05,20.18,C,6,0,21.20,0.00,20.05,22.81,C,7087,487,18.10,18.90,20.05,64.10,C,43,0,20.20,19.50,20.05,64.10,O,1,0
31_10_5_4_30,0,0,0,20.70,44.30,39008,19.80,57.30,38947,0,0,0,18.90,56.60,38704,19.50,52.80,39018,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.80,20.11,20.18,C,15,0,21.20,0.00,20.11,22.81,C,7096,496,18.10,18.90,20.11,64.10,C,52,0,20.20,19.30,20.11,64.10,O,1,0
31_10_5_5_1,0,0,0,20.70,44.20,39042,19.80,57.30,38947,0,0,0,18.90,56.60,38704,19.50,53.00,39053,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.05,C,4,0,17.90,19.80,20.11,20.18,C,25,0,21.20,0.00,20.11,22.81,C,7106,506,18.10,18.90,20.11,64.10,C,62,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_5_31,0,0,0,20.70,44.20,39042,19.70,57.20,39093,0,0,0,18.90,56.60,38704,19.50,53.00,39098,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,13,0,17.90,19.80,20.05,20.18,C,2,0,21.20,0.00,20.05,22.81,C,7115,515,18.10,18.90,20.05,64.10,C,71,0,20.20,19.70,20.05,64.10,O,1,0
31_10_5_6_1,0,0,0,20.70,44.20,39042,20.00,57.40,39132,0,0,0,18.90,56.70,39137,19.50,52.50,39136,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,23,0,17.90,20.00,20.05,20.18,C,2,0,21.20,0.00,20.05,22.81,C,7125,525,18.10,18.90,20.05,64.10,C,2,0,20.20,19.50,20.05,64.10,O,1,0
31_10_5_6_31,0,0,0,20.70,44.30,39170,19.70,57.20,39175,0,0,0,18.90,56.70,39137,19.60,53.10,39181,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.81,C,7134,534,18.10,18.90,20.11,64.10,C,8,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_7_2,0,0,0,20.70,44.30,39247,19.80,57.30,39252,0,0,0,18.90,56.70,39214,19.50,53.00,39239,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,1,0,17.90,19.80,20.18,20.18,C,1,0,21.20,0.00,20.18,22.81,C,7141,541,18.10,18.90,20.18,64.10,C,3,0,20.20,19.50,20.18,64.10,O,0,0
31_10_5_7_32,0,0,0,20.70,44.30,39284,19.80,57.30,39270,0,0,0,18.90,56.70,39214,19.50,53.00,39287,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.24,20.24,C,1,0,17.90,19.80,20.24,20.18,C,7,0,21.20,0.00,20.24,22.81,C,7151,551,18.10,18.90,20.24,64.10,C,13,0,20.20,19.50,20.24,64.10,O,2,0
31_10_5_8_2,0,0,0,20.70,44.30,39338,19.60,57.10,39350,0,0,0,18.90,56.70,39214,19.50,52.80,39345,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.30,20.30,C,2,0,17.90,19.60,20.30,20.18,C,0,0,21.20,0.00,20.30,22.81,C,7159,559,18.10,18.90,20.30,64.10,C,20,0,20.20,19.50,20.30,64.10,O,0,0
31_10_5_8_33,0,0,0,20.70,44.30,39406,19.80,57.20,39401,0,0,0,18.90,56.70,39379,19.40,52.90,39412,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.36,C,0,0,17.90,19.80,20.36,20.24,C,1,0,21.20,0.00,20.36,22.81,C,7166,566,18.10,18.90,20.36,64.10,C,3,0,20.20,19.60,20.36,64.10,O,1,0
31_10_5_9_3,0,0,0,20.70,44.30,39443,19.80,57.20,39401,0,0,0,18.90,56.70,39379,19.50,53.00,39453,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.36,C,1,0,17.90,19.80,20.36,20.18,C,11,0,21.20,0.00,20.36,22.81,C,7176,576,18.10,18.90,20.36,64.10,C,13,0,20.20,19.50,20.36,64.10,O,1,0
31_10_5_9_33,0,0,0,20.70,44.30,39481,19.80,57.20,39401,0,0,0,18.90,56.70,39491,19.50,53.00,39496,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.43,20.43,C,2,0,17.90,19.80,20.43,20.18,C,20,0,21.20,0.00,20.43,22.31,C,7185,585,18.10,18.90,20.43,64.10,C,1,0,20.20,19.30,20.43,64.10,O,2,0
31_10_5_10_3,0,0,0,20.70,44.30,39481,19.80,57.20,39401,0,0,0,18.90,56.70,39491,19.50,52.70,39515,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.43,C,13,0,17.90,19.80,20.36,20.18,C,31,0,21.20,0.00,20.36,22.81,C,7196,596,18.10,18.90,20.36,64.10,C,12,0,20.20,19.50,20.36,64.10,O,0,0
31_10_5_10_33,0,0,0,20.70,44.30,39481,19.60,57.10,39551,0,0,0,18.90,56.70,39491,19.50,53.00,39552,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.43,20.43,C,23,0,17.90,19.60,20.43,20.18,C,0,0,21.20,0.00,20.43,22.81,O,7206,606,18.10,18.90,20.43,64.10,C,22,0,20.20,19.50,20.43,64.10,O,2,0
31_10_5_11_4,0,0,0,20.60,44.30,39598,19.70,57.20,39591,0,0,0,18.90,56.80,39559,19.50,52.60,39594,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.36,20.36,C,0,0,17.90,19.70,20.36,20.11,C,1,0,21.20,0.00,20.36,22.81,O,7215,615,18.10,18.90,20.36,64.10,C,6,0,20.20,19.50,20.36,64.10,O,0,0
31_10_5_11_34,0,0,0,20.70,44.40,39654,19.70,57.20,39661,0,0,0,18.90,56.80,39559,19.70,52.80,39665,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.36,C,0,0,17.90,19.70,20.36,20.18,C,2,0,21.20,0.00,20.36,22.81,O,7222,622,18.10,18.90,20.36,64.10,C,13,0,20.20,19.50,20.36,64.10,O,1,0
31_10_5_12_4,0,0,0,20.60,44.30,39718,19.70,57.20,39725,0,0,0,18.90,56.80,39559,19.50,52.80,39733,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.30,20.24,C,2,0,17.90,19.70,20.30,20.18,C,1,0,21.20,0.00,20.30,22.75,O,7229,629,18.10,18.90,20.30,64.10,C,20,0,20.20,19.50,20.30,64.10,O,0,0
31_10_5_12_34,0,0,0,20.70,44.40,39784,19.70,57.20,39776,0,0,0,18.90,56.80,39559,19.50,52.70,39786,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.24,20.24,C,0,0,17.90,19.70,20.24,20.18,C,0,0,21.20,0.00,20.24,22.81,O,7238,638,18.10,18.90,20.24,64.10,C,29,0,20.20,19.50,20.24,64.10,O,1,0
31_10_5_13_4,0,0,0,20.70,44.40,39839,19.70,57.20,39845,0,0,0,18.90,56.80,39844,19.50,52.80,39842,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.18,20.18,C,1,0,17.90,19.70,20.18,20.18,C,0,0,21.20,0.00,20.18,22.81,O,7246,646,18.10,18.90,20.18,64.10,C,0,0,20.20,19.50,20.18,64.10,O,0,0
31_10_5_13_35,0,0,0,20.70,44.40,39903,19.70,57.20,39900,0,0,0,18.90,56.70,39879,19.50,53.00,39890,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.11,C,1,0,21.20,0.00,20.11,22.81,O,7254,654,18.10,18.90,20.11,64.10,C,3,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_14_5,0,0,0,20.70,44.40,39929,19.60,57.10,39915,0,0,0,18.90,56.70,39879,19.50,53.00,39940,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,4,0,17.90,19.60,20.11,20.18,C,9,0,21.20,0.00,20.11,22.81,O,7263,663,18.10,18.90,20.11,64.10,C,12,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_14_35,0,0,0,20.70,44.40,39929,19.60,57.10,39915,0,0,0,18.90,56.80,39959,19.50,52.80,39958,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,15,0,17.90,19.60,20.11,20.18,C,20,0,21.20,0.00,20.11,22.81,O,7275,675,18.10,18.90,20.11,64.10,C,23,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_15_6,0,0,0,20.70,44.40,39929,19.60,57.10,39915,0,0,0,18.90,56.80,39973,19.50,53.00,39991,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.18,C,25,0,17.90,19.60,20.11,20.18,C,30,0,21.20,0.00,20.11,22.81,O,7285,685,18.10,18.90,20.11,64.10,C,4,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_15_36,0,0,0,20.70,44.30,40013,19.70,57.20,40023,0,0,0,18.90,56.80,40001,19.70,53.00,40021,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,4,0,17.90,19.70,20.05,20.11,C,5,0,21.20,0.00,20.05,22.81,O,7295,695,18.10,18.90,20.05,64.10,C,5,0,20.20,19.70,20.05,64.10,O,1,0
31_10_5_16_6,0,0,0,20.70,44.30,40094,19.70,57.20,40084,0,0,0,18.90,56.80,40001,19.40,52.80,40093,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.11,C,1,0,17.90,19.70,20.05,20.11,C,0,0,21.20,0.00,20.05,22.81,O,7302,702,18.10,18.90,20.05,64.10,C,12,0,20.20,19.40,20.05,64.10,O,0,0
31_10_5_16_37,0,0,0,20.70,44.30,40151,19.60,57.10,40157,0,0,0,18.90,56.80,40001,19.60,53.00,40144,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,0,0,17.90,19.60,20.11,20.18,C,0,0,21.20,0.00,20.11,22.75,O,7310,710,18.10,18.90,20.11,64.10,C,19,0,20.20,19.60,20.11,64.10,O,0,0
31_10_5_17_7,0,0,0,20.70,44.30,40187,19.70,57.20,40173,0,0,0,18.90,56.80,40001,19.60,53.20,40192,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,8,0,21.20,0.00,20.11,22.81,O,7320,720,18.10,18.90,20.05,64.10,C,29,0,20.20,19.60,20.05,64.10,O,0,0
31_10_5_17_38,0,0,0,20.70,44.30,40261,19.70,57.20,40256,0,0,0,18.90,56.80,40001,19.50,53.10,40248,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.05,C,0,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.81,O,7327,727,18.10,18.90,20.11,64.10,C,37,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_18_8,0,0,0,20.70,44.40,40302,19.50,57.10,40314,0,0,0,18.90,56.80,40001,19.50,53.00,40308,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.81,O,7335,735,18.10,18.90,20.11,64.10,C,45,0,20.20,19.30,20.11,64.10,O,1,0
31_10_5_18_38,0,0,0,20.70,44.40,40354,19.70,57.20,40365,0,0,0,18.90,56.80,40001,19.50,53.10,40362,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.81,O,7344,744,18.10,18.90,20.11,64.10,C,54,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_19_8,0,0,0,20.70,44.40,40354,19.70,57.20,40386,0,0,0,18.90,56.80,40001,19.50,53.00,40394,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,12,0,17.90,19.70,20.11,20.11,C,6,0,21.20,0.00,20.11,22.81,O,7354,754,18.10,18.90,20.11,64.10,C,64,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_19_39,0,0,0,20.70,44.40,40354,19.70,57.20,40386,0,0,0,18.90,56.80,40001,19.50,52.70,40413,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,23,0,17.90,19.70,20.11,20.18,C,17,0,21.20,0.00,20.11,22.81,O,7365,765,18.10,18.90,20.11,64.10,C,75,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_20_9,0,0,0,20.70,44.40,40445,19.70,57.20,40386,0,0,0,18.90,56.80,40001,19.50,53.10,40452,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.70,20.11,20.11,C,27,0,21.20,0.00,20.11,22.81,O,7375,775,18.10,18.90,20.11,63.91,C,85,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_20_39,0,0,0,20.70,44.40,40493,19.70,57.20,40496,0,0,0,18.90,56.80,40001,19.50,53.10,40489,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,0,0,17.90,19.70,20.05,20.11,C,1,0,21.20,0.00,20.05,22.81,O,7384,784,18.10,18.90,20.05,64.10,C,94,0,20.20,19.50,20.05,64.10,O,1,0
31_10_5_21_9,0,0,0,20.70,44.40,40554,19.70,57.20,40560,0,0,0,18.90,56.80,40001,19.50,53.30,40567,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,1,0,17.90,19.70,20.05,20.11,C,0,0,21.20,0.00,20.05,22.81,O,7391,791,18.10,18.90,20.05,64.10,C,101,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_21_40,0,0,0,20.70,44.30,40607,19.70,57.20,40624,0,0,0,18.90,56.90,40623,19.60,53.50,40622,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,2,0,17.90,19.70,20.05,20.18,C,2,0,21.20,0.00,20.05,22.81,O,7399,799,18.10,18.90,20.05,64.10,C,1,0,20.20,19.60,20.05,64.10,O,1,0
31_10_5_22_10,0,0,0,20.60,44.30,40663,19.70,57.20,40660,0,0,0,18.90,56.90,40623,19.50,53.10,40668,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.05,20.05,C,0,0,17.90,19.70,20.05,20.18,C,0,0,21.20,0.00,20.05,22.87,O,7408,808,18.10,18.90,20.05,64.10,C,10,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_22_40,0,0,0,20.70,44.40,40710,19.70,57.20,40722,0,0,0,18.90,56.88,40705,19.50,53.10,40719,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,1,0,17.90,19.70,20.05,20.18,C,0,0,21.20,0.00,20.05,22.81,O,7416,816,18.10,18.90,20.05,64.10,C,2,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_23_10,0,0,0,20.70,44.40,40753,19.70,57.20,40766,0,0,0,18.90,56.88,40705,19.30,52.90,40772,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,2,0,17.90,19.70,20.11,20.18,C,1,0,21.20,0.00,20.11,22.31,O,7425,825,18.10,18.90,20.11,64.10,C,11,0,20.20,19.50,20.11,64.10,O,1,0
31_10_5_23_40,0,0,0,20.70,44.40,40753,19.70,57.20,40815,0,0,0,19.00,56.90,40790,19.50,53.30,40808,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,12,0,17.90,19.70,20.05,20.18,C,0,0,21.20,0.00,20.05,22.81,O,7434,834,18.10,19.00,20.05,64.10,C,4,0,20.20,19.50,20.05,64.10,O,0,0
31_10_5_24_11,0,0,0,20.70,44.40,40753,19.90,57.40,40826,0,0,0,18.90,56.90,40835,19.50,53.20,40841,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,22,0,17.90,19.90,20.05,20.18,C,5,0,21.20,0.00,20.05,22.81,O,7445,845,18.10,18.90,20.05,64.10,C,0,0,20.20,19.50,20.05,64.10,O,2,0
31_10_5_24_41,0,0,0,20.70,44.40,40871,19.90,57.40,40826,0,0,0,18.90,56.90,40835,19.30,52.90,40865,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.05,20.05,C,0,0,17.90,19.90,20.05,20.24,C,15,0,21.20,0.00,20.05,22.81,O,7455,855,18.10,18.90,20.05,64.10,C,10,0,20.20,19.30,20.05,64.10,O,0,0
31_10_5_25_11,0,0,0,20.70,44.40,40918,19.90,57.40,40826,0,0,0,18.90,56.90,40835,19.70,53.50,40920,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.90,20.11,20.18,C,24,0,21.20,0.00,20.11,22.81,O,7464,864,18.10,18.90,20.11,64.10,C,19,0,20.20,19.70,20.11,64.10,O,0,0
31_10_5_25_41,0,0,0,20.70,44.40,40976,19.70,57.20,40959,0,0,0,18.90,56.90,40969,19.50,53.00,40967,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.11,20.11,C,1,0,17.90,19.70,20.11,20.18,C,0,0,21.20,0.00,20.11,22.81,O,7472,872,18.10,18.90,20.11,64.10,C,27,0,20.20,19.50,20.11,64.10,O,0,0
31_10_5_26_12,0,0,0,20.70,44.40,41042,19.70,57.20,41050,0,0,0,18.90,56.90,41037,19.70,53.40,41052,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.30,20.30,C,0,0,17.90,19.70,20.30,20.18,C,0,0,21.20,0.00,20.30,22.81,O,7479,879,18.10,18.90,20.30,64.10,C,1,0,20.20,19.70,20.30,64.10,O,0,0
31_10_5_26_42,0,0,0,20.70,44.50,41091,19.70,57.20,41079,0,0,0,18.90,56.80,41103,19.50,53.30,41099,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,19.86,20.30,C,1,0,17.90,19.70,20.30,20.18,C,3,0,21.20,0.00,20.30,22.81,O,7487,887,18.10,18.90,20.30,64.10,C,1,0,20.20,19.50,20.30,64.10,O,0,0
31_10_5_27_13,0,0,0,20.60,44.40,41158,19.70,57.20,41144,0,0,0,18.90,56.80,41156,19.50,53.30,41161,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.60,20.36,20.36,C,0,0,17.90,19.70,20.36,19.80,C,3,0,21.20,0.00,20.36,22.81,O,7495,895,18.10,18.90,20.36,64.10,C,0,0,20.20,19.50,20.36,64.10,O,1,0
31_10_5_27_43,0,0,0,20.70,44.50,41187,19.80,57.30,41214,0,0,0,18.90,56.80,41201,19.50,53.30,41208,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.70,20.36,20.36,C,3,0,17.90,19.70,20.36,20.18,C,1,0,21.20,0.00,20.36,22.81,O,7504,904,18.10,18.90,20.36,64.10,C,1,0,20.20,19.50,20.36,64.10,O,0,0
